사진,제목,가격,소제목,소재지,매물특징,계약/전용면적,해당층/총층,방수/욕실수,월관리비,관리비 포함,입주가능일,융자금,방향,주차가능여부,난방(방식/연료),사용승인일,총세대수,총주차대수,용도지역,건축물 용도,주구조,재건축/재개발,매물번호,매물설명,중개사,공급/전용면적,전세금 반환보증,용도,방구조,복층여부,현관구조,해당면적 세대수,사용검사일,준공인가일
0,삼창(삼창플라자) 1동고층,월세400/45,북서향역까지 6분 계약/전용 면적:42.34㎡/25.13㎡,,"공덕,마포역이 도보로 5분거리인 인기좋은 사무실 입니다.",42.34㎡/25.13㎡(전용률59%),고/15층,1/1개,17만원,"전기료, 수도",즉시입주 ,없음,북서향(거실 기준),,중앙난방/도시가스,,,225대(세대당 0.61대),,업무시설,,,2243749135,"**초역세권내 사무실 입니다
**대형빌딩내 은행,병원,식당가,편의시설등 생활권편리
**개방감좋고 쾌적한 사무실
**삼창프라자내 2층에 위치하여 계약부터 관리까지 성심을 다하는 
  OK부동산으로 전화 주세요~~
   02  716  0078   대표  이선민","OK공인중개사사무소길찾기대표이선민등록번호11440-2015-00108소재지서울 마포구 도화동173 삼창프라자 2층 226호전화02-716-0078,010-9029-1778최근 3개월  집주인확인 5건매매3전세0월세19단기0",,,업무용,오픈형,단층,복도식,10세대,,
0,삼창(삼창플라자) 1동15층,월세400/45,남서향역까지 6분 계약/전용 면적:43.28㎡/26.14㎡,,-,43.28㎡/26.14㎡(전용률60%),15/15층,1/1개,15만원,"전기료, 수도",2023년 1월 16일 협의가능,없음,남서향(안방 기준),,중앙난방/도시가스,,,300대(세대당 1대),,업무시설,,,2243675755,"
<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :92380000-3258
입주가능일 :20230116
매물상세지번 :173
방향기준 :안방
건축물용도 :업무시설","현대공인중개사사무소길찾기대표김영열등록번호92380000-3258소재지서울특별시 마포구 도화동 173 지하1층38호전화02-718-0005,010-5858-8094매매1전세0월세7단기0",,,업무용,-,단층,복합식,60세대,,
0,삼창(삼창플라자) 1동12층,월세400/40,남동향역까지 6분 계약/전용 면적:40.14㎡/24.24㎡,,-,40.14㎡/24.24㎡(전용률60%),12/15층,1/1개,13만원,"전기료, 수도",2022년 11월 15일 협의가능,없음,남동향(거실 기준),,중앙난방/도시가스,,,300대(세대당 1대),,업무시설,,,2243179544,"
<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :92380000-3258
입주가능일 :20221115
매물상세지번 :173
방향기준 :거실
건축물용도 :업무시설","현대공인중개사사무소길찾기대표김영열등록번호92380000-3258소재지서울특별시 마포구 도화동 173 지하1층38호전화02-718-0005,010-5858-8094매매1전세0월세7단기0",,,업무용,-,단층,계단식,29세대,,
0,삼창(삼창플라자) 1동12층,월세500/45,북서향역까지 6분 계약/전용 면적:40.16㎡/24.26㎡,,-,40.16㎡/24.26㎡(전용률60%),12/15층,1/1개,15만원,"전기료, 수도",2022년 8월 5일 협의가능,없음,북서향(거실 기준),,중앙난방/도시가스,,,-(세대당 0대),,업무시설,,,2243179004,"
<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :92380000-3258
입주가능일 :20220805
매물상세지번 :173
방향기준 :거실
건축물용도 :업무시설","현대공인중개사사무소길찾기대표김영열등록번호92380000-3258소재지서울특별시 마포구 도화동 173 지하1층38호전화02-718-0005,010-5858-8094매매1전세0월세7단기0",,,업무용,-,단층,계단식,10세대,,
0,삼창(삼창플라자) 1동15층,월세400/45,남서향역까지 6분 계약/전용 면적:43.28㎡/26.14㎡,,-,43.28㎡/26.14㎡(전용률60%),15/15층,1/1개,15만원,-,2022년 11월 10일 협의가능,없음,남서향(거실 기준),,중앙난방/도시가스,,,300대(세대당 1대),,업무시설,,,2243178056,"올수리해서 개끗함.
<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :92380000-3258
입주가능일 :20221110
매물상세지번 :173
방향기준 :거실
건축물용도 :업무시설","현대공인중개사사무소길찾기대표김영열등록번호92380000-3258소재지서울특별시 마포구 도화동 173 지하1층38호전화02-718-0005,010-5858-8094매매1전세0월세7단기0",,,업무용,-,단층,계단식,60세대,,
0,삼창(삼창플라자) 1동15층,월세400/40,남향역까지 6분 계약/전용 면적:38.65㎡/23.34㎡,,-,38.65㎡/23.34㎡(전용률60%),15/15층,1/1개,23만원,"전기료, 수도",2021년 12월 13일 협의가능,없음,남향(안방 기준),,중앙난방/도시가스,,,400대(세대당 1대),,업무시설,,,2242440274,"
<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :92380000-3258
입주가능일 :20211213
매물상세지번 :173
방향기준 :안방
건축물용도 :업무시설","현대공인중개사사무소길찾기대표김영열등록번호92380000-3258소재지서울특별시 마포구 도화동 173 지하1층38호전화02-718-0005,010-5858-8094매매1전세0월세7단기0",,,업무용,-,단층,계단식,48세대,,
0,SK허브그린 1동14층,"전세3억 8,000(1,320만원/3.3㎡)",북동향역까지 4분 계약/전용 면적:95.19㎡/47.78㎡,,올수리 I 풀옵션 I 공덕역세권 I 입주가능 I 라운드형,95.19㎡/47.78㎡(전용률50%),14/21층,1/1개,15만원,"전기료, 수도, TV",즉시입주 협의가능,없음,북동향(거실 기준),,개별난방/도시가스,,,316대(세대당 0.75대),,업무시설,,,2245746968,"매 물 정 보

[임대료] 3.8억

[층수] 중층/31층

[면적] 실측 14평

[주차] 기본주차 1대
","하나공인중개사사무소톡톡문의길찾기대표소용환등록번호11440-2016-00237소재지서울 마포구 도화동555 마포한화오벨리스크 상가 105호전화02-712-4944,010-5023-8844최근 3개월  집주인확인 241건매매75전세27월세108단기3",,"예상 보증료1,118,250원네이버페이 최대3만원 적립상품 안내",주거용,분리형,단층,복도식,37세대,,
0,SK허브그린 1동4층,"전세3억 8,000(1,320만원/3.3㎡)",북동향역까지 4분 계약/전용 면적:95.19㎡/47.78㎡,,올수리 I 풀옵션 I 공덕역세권 I 입주가능 I 라운드형,95.19㎡/47.78㎡(전용률50%),4/21층,1/1개,15만원,"전기료, 수도",즉시입주 협의가능,없음,북동향(거실 기준),,개별난방/도시가스,,,316대(세대당 0.75대),,업무시설,,,2245746947,"매 물 정 보

[임대료] 3.2억

[층수] 중층/31층

[면적] 실측 14평

[주차] 기본주차 1대
","하나공인중개사사무소톡톡문의길찾기대표소용환등록번호11440-2016-00237소재지서울 마포구 도화동555 마포한화오벨리스크 상가 105호전화02-712-4944,010-5023-8844최근 3개월  집주인확인 241건매매75전세27월세108단기3",,"예상 보증료1,118,250원네이버페이 최대3만원 적립상품 안내",주거용,분리형,단층,복도식,37세대,,
0,SK허브그린 1동12층,"월세1,000/100",남동향역까지 4분 계약/전용 면적:76.72㎡/38.51㎡,,사업자 미닫이분리구조 상태깨끗,76.72㎡/38.51㎡(전용률50%),12/21층,1/1개,16만원,-,2023년 02월 중순 협의가능,없음,남동향(거실 기준),,개별난방/도시가스,,,316대(세대당 0.75대),,업무시설,,,2244819848,,"롯데공인중개사사무소길찾기대표이효자등록번호92380000-4465소재지서울특별시 마포구 삼개로 38,도화동,도화3지구우성아파트 B상가 102호전화02-713-3337,010-3262-2842최근 3개월  집주인확인 52건매매18전세23월세10단기0",,,업무용,분리형,단층,복도식,171세대,,
0,SK허브그린 1동중층,"전세3억 1,000(1,077만원/3.3㎡)",동향역까지 4분 계약/전용 면적:95.19㎡/47.78㎡,,2억45만원가능수리된집보증금조절가,95.19㎡/47.78㎡(전용률50%),중/21층,1/1개,12만원,"전기료, 수도",2023년 2월 6일 협의가능,없음,동향(거실 기준),,개별난방/도시가스,,,316대(세대당 0.75대),,업무시설,,,2245381085,"★ 마포/공덕 역세권내 저렴한 관리비와 월세 허브그린 

◆ 지하철 5.6호선 공항철도.경의중앙선(신안산예정) 멀티환승역.. 
현재 4개의 철도가 운행중인 최고의 역세권 

◆ 인근 이마트.롯데슈퍼 편의시설 다수 인접

◆ 인근 대형빌딩/오피스타운으로 가까운 관공서.은행.편의시설 다수밀집 

◆ 편리한 교통 가까운 시내 진입(강변북로인근) 


◈ 전화주시면 상세한 안내와 인근 비슷한 조건의 물건을 
정성껏 안내해 드립니다 ^^ 

★ 정성을 다하는 허브그린 부동산 ☎ 702-7272","sk허브그린공인중개사사무소길찾기대표박성흠등록번호92380000-2353소재지서울 마포구 도화동556 sk허브그린빌딩 105호전화02-702-7272,010-3686-5552최근 3개월  집주인확인 1건매매5전세3월세5단기0",,"예상 보증료912,260원네이버페이 최대3만원 적립상품 안내",업무용,분리형,단층,복도식,37세대,,
0,SK허브그린 1동중층,월세1억/80,동향역까지 4분 계약/전용 면적:95.19㎡/47.78㎡,,보증금 조정가능 수리된집,95.19㎡/47.78㎡(전용률50%),중/21층,1/1개,12만원,"전기료, 수도",2023년 2월 6일 협의가능,없음,동향(거실 기준),,개별난방/도시가스,,,316대(세대당 0.75대),,업무시설,,,2245410358,"★ 마포/공덕 역세권내 저렴한 관리비와 월세 허브그린 

◆ 지하철 5.6호선 공항철도.경의중앙선(신안산예정) 멀티환승역.. 
현재 4개의 철도가 운행중인 최고의 역세권 

◆ 인근 이마트.롯데슈퍼 편의시설 다수 인접

◆ 인근 대형빌딩/오피스타운으로 가까운 관공서.은행.편의시설 다수밀집 

◆ 편리한 교통 가까운 시내 진입(강변북로인근) 


◈ 전화주시면 상세한 안내와 인근 비슷한 조건의 물건을 
정성껏 안내해 드립니다 ^^ 

★ 정성을 다하는 허브그린 부동산 ☎ 702-7272","sk허브그린공인중개사사무소길찾기대표박성흠등록번호92380000-2353소재지서울 마포구 도화동556 sk허브그린빌딩 105호전화02-702-7272,010-3686-5552최근 3개월  집주인확인 1건매매5전세3월세5단기0",,"예상 보증료294,270원네이버페이 최대3만원 적립상품 안내",업무용,분리형,단층,복도식,37세대,,
0,SK허브그린 1동고층,"전세3억 2,000(1,130만원/3.3㎡)",남서향역까지 4분 계약/전용 면적:93.6㎡/46.99㎡,,수리된집욕실올수리,93.6㎡/46.99㎡(전용률50%),고/21층,1/1개,12만원,"전기료, 수도",2023년 1월 20일 ,없음,남서향(거실 기준),,개별난방/도시가스,,,316대(세대당 0.75대),,업무시설,,,2242254962,"★ 마포/공덕 역세권내 허브그린 

◆ 지하철 5.6호선 공항철도.경의중앙선(신안산예정) 멀티환승역.. 
현재 4개의 철도가 운행중인 최고의 역세권 

◆ 인근 이마트.롯데슈퍼 편의시설 다수 인접

◆ 인근 대형빌딩/오피스타운으로 가까운 관공서.은행.편의시설 다수밀집 

◆ 편리한 교통 가까운 시내 진입(강변북로인근) 


◈ 전화주시면 상세한 안내와 인근 비슷한 조건의 물건을 
정성껏 안내해 드립니다 ^^ 

★ 정성을 다하는 허브그린 부동산 ☎ 702-7272","sk허브그린공인중개사사무소길찾기대표박성흠등록번호92380000-2353소재지서울 마포구 도화동556 sk허브그린빌딩 105호전화02-702-7272,010-3686-5552최근 3개월  집주인확인 1건매매5전세3월세5단기0",,"예상 보증료941,690원네이버페이 최대3만원 적립상품 안내",업무용,분리형,단층,복도식,38세대,,
0,마스터즈타워 101동중층,"월세1,000/75",북서향역까지 3분 계약/전용 면적:77.08㎡/36.85㎡,,"가성비좋고 위치좋은사무실 실면적11 ,",77.08㎡/36.85㎡(전용률48%),중/25층,1/1개,,,즉시입주 협의가능,없음,북서향(거실 기준),,중앙난방/도시가스,,,211대(세대당 1.08대),,업무시설,,,2245900893,">실면적11평
>관리비322.000원(광열비포함)
>주차1대무료","sk온(701-3113)공인중개사사무소길찾기대표이소현등록번호11440-2020-00168소재지서울특별시 마포구 백범로31길 8 공덕SK리더스뷰 상가 2동 118호전화02-701-3113,010-9484-3247최근 3개월  집주인확인 73건매매19전세12월세36단기0",,,-,오픈형,단층,계단식,54세대,,
0,마스터즈타워 101동중층,"월세1,000/75",남향역까지 3분 계약/전용 면적:95.88㎡/43.74㎡,,공덕역세권 12월입주 내부는 깨끗해요,95.88㎡/43.74㎡(전용률46%),중/25층,1/1개,25만원,"전기료, 수도",즉시입주 ,없음,남향(거실 기준),,중앙난방/도시가스,,,211대(세대당 1.08대),,업무시설,,,2243335864,"
- 공덕역세권 중소형 사무실 임대
- 전용 13평
- 5,6호선, 공항철도, 경의선 환승역인 공덕역 도보3분
- 실입주도 가능한 합니다
- 중앙냉난방 시스템이며 관리비에 모든 비용 포함입니다.
- 무료주차 1대

-전화주시면 최선을 다해 상담 해 드리겟습니다.
  02-701-0000 // 010-2345-7182 안영재입니다","아크로타워공인중개사사무소대표안영재등록번호11440-2018-00152소재지서울특별시 마포구 마포대로 68 아크로타워 123호전화02-701-0000,010-2345-7182",,,업무용,오픈형,단층,계단식,39세대,,
0,마스터즈타워 101동중층,"월세1,000/75",남서향역까지 3분 계약/전용 면적:77.08㎡/36.85㎡,,공덕역이 도보로 2분거리 초역세권 가성비 최고 사무실,77.08㎡/36.85㎡(전용률48%),중/25층,1/1개,30만원,"전기료, 수도",즉시입주 협의가능,없음,남서향(거실 기준),,중앙난방/도시가스,,,211대(세대당 1.08대),,업무시설,,,2243260066,"**초역세권내 사무실로 인기
**실평 11평 
**주차 1대무료
**개방감과 쾌적함으로 업무환경 최고 입니다.
**OK부동산으로 전화 주세요~~
   02  716  0078   대표  이선민","OK공인중개사사무소길찾기대표이선민등록번호11440-2015-00108소재지서울 마포구 도화동173 삼창프라자 2층 226호전화02-716-0078,010-9029-1778최근 3개월  집주인확인 5건매매3전세0월세19단기0",,,업무용,오픈형,단층,복도식,54세대,,
0,마스터즈타워 101동15층,"월세1,000/75",북서향역까지 3분 계약/전용 면적:94.01㎡/44.95㎡,,-,94.01㎡/44.95㎡(전용률48%),15/25층,1/1개,-,"전기료, 가스, 수도",2022년 12월 31일 협의가능,없음,북서향(거실 기준),,중앙난방/도시가스,,,-(세대당 0대),,업무시설,,,2244054829,"
<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :92380000-00767
입주가능일 :20221231
매물상세지번 :553
방향기준 :거실
건축물용도 :업무시설","마스터즈공인중개사사무소길찾기대표김광빈등록번호92380000-00767소재지서울특별시 마포구 도화동 553전화02-3275-5500,010-8403-6066매매1전세0월세2단기0",,,업무용,-,단층,복합식,14세대,,
0,마스터즈타워 101동12층,"월세1,000/75",북서향역까지 3분 계약/전용 면적:77.08㎡/36.85㎡,,-,77.08㎡/36.85㎡(전용률48%),12/25층,1/1개,-,"전기료, 가스, 수도",2022년 12월 30일 협의가능,없음,북서향(거실 기준),,중앙난방/도시가스,,,-(세대당 0대),,업무시설,,,2244052859,"
<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :92380000-00767
입주가능일 :20221230
매물상세지번 :553
방향기준 :거실
건축물용도 :업무시설","마스터즈공인중개사사무소길찾기대표김광빈등록번호92380000-00767소재지서울특별시 마포구 도화동 553전화02-3275-5500,010-8403-6066매매1전세0월세2단기0",,,업무용,-,단층,복합식,54세대,,
